CustomerID,Age,Gender,AnnualIncome,SpendingScore,PurchaseFrequency,AvgTransactionValue,TotalSpend,Recency
52854,21,Female,115,17,7,212,33434,109
52855,51,Male,31,91,5,280,5133,31
52856,69,Female,52,97,9,385,14739,41
52857,65,Male,152,12,10,119,33942,64
52858,35,Male,68,57,14,91,45878,122
52859,57,Male,148,45,11,93,5387,170
52860,52,Male,148,11,17,266,39980,44
52861,58,Male,66,13,11,202,46989,159
52862,46,Female,29,31,7,148,2851,116
52863,69,Female,82,77,11,230,18383,139
52864,46,Female,199,26,13,198,15163,36
52865,55,Female,126,63,19,358,17599,108
52866,59,Male,198,31,6,353,6438,32
52867,38,Male,118,22,2,349,26524,104
52868,59,Female,21,6,14,487,48100,167
52869,30,Female,65,20,16,456,42616,67
52870,66,Male,72,85,7,431,48988,92
52871,58,Male,123,10,1,206,41528,25
52872,34,Male,125,83,2,310,32867,28
52873,26,Female,168,35,9,83,6247,147
52874,58,Male,45,26,18,207,6789,157
52875,18,Male,106,71,18,333,47626,178
52876,19,Female,120,37,18,269,15165,19
52877,65,Female,27,8,10,208,13005,56
52878,46,Female,160,5,8,313,1544,146
52879,50,Male,133,44,8,362,20701,173
52880,27,Male,155,92,2,146,27531,113
52881,67,Female,129,67,18,355,9524,88
52882,57,Male,166,72,11,184,7739,102
52883,38,Male,71,79,11,498,40832,126
52884,45,Male,140,91,19,478,30462,82
52885,28,Female,171,49,11,325,21932,41
52886,51,Female,198,36,10,317,13425,126
52887,25,Male,68,80,8,389,40059,13
52888,39,Male,147,26,15,351,45188,99
52889,25,Male,177,45,8,426,26696,83
52890,66,Male,33,61,19,451,19056,24
52891,32,Female,197,44,1,362,1158,161
52892,34,Female,91,4,3,313,28063,97
52893,40,Male,83,76,12,142,18072,73
52894,41,Male,58,81,16,478,21351,3
52895,62,Female,52,58,16,36,18517,3
52896,36,Male,76,26,17,434,13784,30
52897,22,Female,36,95,16,266,38695,146
52898,49,Male,87,79,9,60,26792,171
52899,61,Female,182,98,19,153,38117,66
52900,18,Male,168,29,1,364,22336,27
52901,40,Male,139,9,18,365,37942,100
52902,54,Female,19,78,6,245,23674,105
52903,25,Female,68,36,6,169,20521,110
52904,30,Male,100,4,12,486,36229,19
52905,25,Male,191,59,3,368,43359,16
52906,40,Female,17,37,11,312,43462,26
52907,60,Female,52,88,6,416,46013,14
52908,18,Male,156,81,14,280,31977,47
52909,62,Male,189,13,18,163,29058,146
52910,68,Female,156,20,16,46,42038,156
52911,41,Female,87,17,13,226,38536,111
52912,52,Female,52,51,1,448,4968,147
52913,41,Female,186,91,6,139,46131,30
52914,34,Female,139,55,14,85,12086,105
52915,22,Male,84,33,17,412,5377,149
52916,37,Male,79,21,13,297,31961,149
52917,38,Female,39,81,13,480,8246,48
52918,57,Male,30,22,9,206,32083,158
52919,48,Male,29,25,6,320,6801,42
52920,63,Female,145,67,6,226,9097,165
52921,53,Male,51,91,5,108,19273,41
52922,28,Male,197,91,14,321,43419,174
52923,69,Male,139,12,14,294,4781,96
52924,32,Female,127,15,4,239,45027,94
52925,36,Female,180,84,2,118,40002,88
52926,24,Male,15,86,2,349,29898,1
52927,68,Male,85,2,17,173,9644,54
52928,45,Male,117,4,10,125,9644,116
52929,68,Male,33,45,14,80,5280,35
52930,60,Male,66,13,19,223,37406,144
52931,22,Male,132,55,17,347,3328,5
52932,22,Female,172,32,11,62,42826,159
52933,47,Male,121,22,7,94,22406,109
52934,49,Male,69,89,9,351,30650,37
52935,25,Female,28,91,14,432,12781,119
52936,27,Male,27,55,4,85,49154,153
52937,55,Male,98,17,14,276,44769,107
52938,64,Male,104,70,17,257,10011,113
52939,49,Male,41,51,19,341,27682,153
52940,65,Female,103,80,17,483,12305,67
52941,45,Male,151,8,14,295,28561,38
52942,34,Female,55,61,13,88,21252,176
52943,48,Male,62,97,14,465,12160,130
52944,25,Male,26,10,16,116,25703,148
52945,57,Female,152,98,15,446,18362,86
52946,42,Male,20,19,19,91,3303,11
52947,26,Female,176,14,11,211,38834,119
52948,19,Female,194,67,12,401,5730,82
52949,32,Female,55,55,11,239,27220,159
52950,67,Male,20,61,5,236,3288,35
52951,20,Male,144,56,8,29,23328,172
52952,66,Male,29,63,6,277,5371,45
52953,53,Male,159,87,16,332,4665,149
52954,21,Female,30,11,12,477,24939,148
52955,31,Male,170,47,6,187,30198,9
52956,58,Male,99,6,13,391,39561,95
52957,58,Female,24,34,7,149,28775,137
52958,42,Female,152,65,8,319,23271,161
52959,67,Male,152,99,12,481,27533,1
52960,27,Female,170,89,2,89,28349,3
52961,38,Female,166,64,9,389,550,167
52962,53,Female,33,93,13,191,6722,140
52963,29,Female,82,87,17,83,46718,94
52964,44,Female,198,82,13,156,33168,144
52965,57,Male,56,78,16,242,23858,178
52966,19,Male,154,81,1,151,35520,88
52967,30,Male,160,66,7,445,7751,27
52968,49,Male,165,31,13,471,49175,29
52969,48,Male,98,83,14,159,45088,127
52970,33,Male,148,96,17,141,48623,120
52971,49,Male,67,62,16,248,34019,105
52972,49,Female,112,54,15,381,29208,78
52973,51,Male,56,92,17,324,11070,69
52974,28,Male,44,8,2,171,47969,107
52975,27,Male,23,42,12,329,42955,102
52976,32,Female,184,41,3,259,3758,6
52977,34,Male,48,59,9,137,8498,152
52978,57,Male,182,40,6,283,3713,40
52979,35,Female,102,22,6,491,9660,33
52980,26,Male,159,24,7,91,25516,137
52981,42,Male,171,38,8,241,7853,177
52982,57,Female,64,2,3,40,222,67
52983,31,Male,90,41,15,243,48524,151
52984,42,Female,191,19,6,93,49712,22
52985,67,Male,60,2,11,493,28869,72
52986,39,Male,60,92,3,51,37763,78
52987,69,Male,140,96,16,211,34418,94
52988,47,Female,31,62,6,260,31909,116
52989,37,Female,80,83,11,396,22369,136
52990,38,Female,118,16,8,94,35722,147
52991,61,Male,19,94,10,493,17211,109
52992,49,Male,137,22,10,192,19851,166
52993,68,Female,196,14,3,275,766,134
52994,63,Female,139,56,14,80,36726,34
52995,66,Male,126,65,19,31,49305,74
52996,38,Male,30,45,9,416,43650,95
52997,52,Male,95,54,13,85,2220,139
52998,49,Male,105,66,9,496,3730,43
52999,47,Female,149,86,12,278,19090,35
53000,56,Male,150,46,14,177,11947,139
53001,66,Male,86,33,5,388,10583,168
53002,29,Male,110,79,6,406,44082,160
53003,58,Male,125,50,13,362,25504,177
53004,64,Male,96,22,13,360,47942,90
53005,35,Male,52,40,6,249,17057,65
53006,38,Male,68,39,14,60,33573,48
53007,30,Female,90,41,11,457,26018,39
53008,38,Female,29,75,13,485,38651,153
53009,25,Female,192,68,12,92,13869,104
53010,63,Male,198,7,16,478,7604,173
53011,57,Female,130,85,6,361,36722,157
53012,63,Male,23,71,9,99,20954,101
53013,24,Male,22,4,17,391,36846,32
53014,40,Male,124,76,16,22,36711,123
53015,61,Male,161,91,12,166,5047,94
53016,49,Female,65,59,18,208,16136,124
53017,28,Male,199,81,9,440,43424,123
53018,39,Male,45,84,3,163,38646,82
53019,39,Female,116,95,10,207,32340,108
53020,60,Female,17,26,11,233,39065,67
53021,42,Female,113,31,2,493,4253,12
53022,39,Male,97,99,8,127,909,20
53023,45,Female,57,73,11,160,1122,50
53024,46,Male,43,69,18,253,36367,136
53025,30,Male,24,52,7,84,33375,159
53026,35,Female,154,72,14,449,45403,152
53027,19,Female,60,21,7,222,36560,126
53028,46,Female,44,16,1,284,12990,141
53029,38,Male,108,51,12,363,26564,42
53030,32,Male,46,16,1,376,14767,78
53031,69,Male,61,18,3,253,20543,79
53032,44,Male,102,47,2,187,31342,26
53033,67,Male,77,56,3,117,1690,166
53034,48,Male,168,28,4,300,14782,110
53035,32,Female,145,82,14,186,28626,38
53036,68,Male,37,78,18,488,18065,97
53037,40,Female,88,56,5,183,34248,138
53038,41,Female,64,37,15,102,47778,11
53039,61,Female,178,16,16,463,30488,131
53040,30,Female,138,85,8,109,32578,123
53041,39,Female,27,65,8,190,31923,23
53042,60,Male,140,60,7,168,16378,62
53043,54,Male,43,61,6,105,37822,41
53044,50,Male,180,11,7,241,42034,121
53045,20,Male,135,75,19,260,8255,169
53046,36,Female,104,66,1,349,24887,93
53047,40,Female,147,32,13,415,40048,4
53048,46,Female,162,19,7,76,41029,131
53049,47,Male,92,56,1,401,39426,51
53050,56,Male,123,5,10,246,8593,107
53051,61,Male,28,3,13,28,16060,177
53052,64,Male,150,28,4,296,43813,72
53053,42,Female,62,90,7,297,21336,70
53054,54,Female,155,87,6,216,18115,69
53055,64,Male,38,94,6,320,9781,8
53056,25,Male,93,72,11,112,41690,123
53057,59,Female,176,29,9,168,16281,136
53058,33,Female,65,77,7,204,18201,147
53059,25,Female,17,59,9,60,45301,112
53060,18,Female,142,25,6,387,38122,72
53061,61,Male,133,22,19,233,25140,8
53062,22,Female,72,97,14,211,47773,72
53063,20,Female,139,71,1,101,3571,7
53064,18,Female,127,23,16,164,11216,46
53065,21,Female,69,70,9,185,23143,150
53066,57,Male,133,79,15,119,17956,81
53067,52,Male,134,79,19,497,48002,172
53068,49,Male,94,40,10,308,11249,5
53069,59,Male,56,98,16,232,2437,153
53070,51,Male,35,14,3,188,36442,175
53071,60,Male,24,29,19,235,4644,171
53072,42,Female,71,16,13,462,21052,143
53073,27,Female,167,93,14,84,5958,159
53074,38,Female,70,87,7,80,36544,83
53075,63,Female,52,10,2,337,44522,44
53076,56,Male,100,47,14,218,45203,175
53077,44,Female,127,4,17,443,20559,140
53078,44,Male,126,12,13,454,9376,64
53079,19,Female,189,42,2,112,29858,23
53080,58,Female,68,98,5,50,5874,50
53081,65,Female,60,4,4,444,18110,125
53082,30,Male,18,84,3,343,28148,36
53083,26,Female,185,92,14,289,1236,139
53084,69,Male,76,92,11,39,27949,86
53085,53,Male,138,6,8,252,27020,175
53086,39,Female,142,14,9,61,26878,56
53087,59,Male,126,35,16,443,2430,69
53088,43,Male,99,47,3,66,17626,37
53089,29,Female,18,58,10,199,45618,138
53090,34,Female,79,65,1,88,40909,42
53091,31,Female,76,19,9,382,28880,158
53092,31,Female,104,57,16,446,43867,94
53093,51,Female,134,65,9,205,6368,22
53094,37,Female,144,13,12,470,34297,166
53095,28,Male,151,8,1,206,3855,56
53096,33,Female,199,18,16,40,38521,114
53097,68,Female,59,35,8,341,47276,122
53098,48,Male,160,87,14,39,38509,164
53099,23,Female,126,26,14,122,36873,78
53100,36,Male,190,38,10,147,1280,139
53101,54,Female,56,84,1,231,11997,135
53102,21,Female,55,66,6,483,36218,96
53103,64,Male,103,26,9,181,2315,82
53104,21,Female,56,57,19,399,20151,34
53105,37,Male,49,25,16,164,38088,63
53106,27,Female,180,30,19,285,8439,2
53107,41,Female,81,82,11,229,18024,135
53108,52,Male,55,7,11,285,12127,43
53109,43,Female,113,27,14,21,1144,95
53110,54,Female,64,11,7,94,19703,18
53111,55,Male,118,8,12,231,22656,148
53112,38,Female,100,11,5,58,10375,7
53113,57,Male,93,88,1,189,25130,52
53114,56,Female,59,30,11,19,3505,37
53115,38,Male,161,94,15,270,15545,98
53116,27,Female,120,15,10,329,34885,46
53117,55,Male,159,56,15,195,39737,103
53118,63,Male,136,35,13,238,45345,42
53119,21,Female,91,39,15,401,33336,60
53120,62,Female,70,24,2,167,27762,128
53121,37,Male,126,8,13,282,34160,104
53122,34,Female,107,43,12,332,45153,80
53123,24,Male,55,42,4,30,11394,78
53124,21,Female,184,84,12,25,10288,124
53125,46,Female,20,41,15,489,23928,32
53126,31,Male,112,47,13,292,47436,166
53127,20,Male,87,26,2,124,18137,167
53128,41,Female,182,52,16,15,19394,26
53129,54,Female,55,88,14,307,14976,30
53130,33,Female,23,22,2,409,44192,169
53131,69,Female,22,5,17,438,33079,103
53132,21,Female,186,15,16,268,20656,137
53133,41,Male,118,36,4,49,17647,32
53134,51,Female,27,63,11,285,34360,53
53135,47,Female,33,93,13,241,17781,135
53136,35,Male,112,79,6,16,33308,151
53137,36,Male,110,91,17,324,5215,81
53138,48,Male,63,49,1,404,35829,149
53139,36,Female,114,55,9,102,45451,76
53140,66,Male,96,72,18,317,14095,151
53141,63,Male,172,60,11,396,49080,69
53142,36,Male,80,57,14,30,30696,18
53143,39,Male,105,29,2,446,30008,37
53144,41,Female,73,19,11,489,12992,135
53145,62,Female,67,95,2,423,15630,61
53146,29,Female,66,73,4,496,39330,131
53147,47,Male,95,10,13,20,42700,1
53148,55,Male,173,10,6,474,6508,60
53149,48,Male,29,97,7,418,3784,134
53150,53,Male,135,89,3,59,31288,124
53151,36,Male,162,57,4,482,3719,71
53152,65,Male,19,54,3,274,47311,91
53153,62,Female,149,56,1,54,40755,31
53154,53,Female,32,68,19,294,9797,8
53155,47,Male,70,69,13,327,40517,119
53156,66,Female,89,87,14,280,2213,143
53157,50,Male,110,55,16,284,33415,7
53158,35,Male,128,69,4,408,18304,135
53159,69,Female,115,72,17,432,28643,161
53160,66,Male,187,81,10,44,13665,169
53161,45,Female,42,1,7,497,20677,135
53162,64,Male,64,12,13,150,233,20
53163,28,Male,16,35,13,153,49848,71
53164,62,Female,82,78,14,332,27687,178
53165,50,Male,142,82,6,254,1603,142
53166,34,Male,91,74,16,360,3419,118
53167,23,Male,38,79,9,320,8277,143
53168,21,Female,126,33,16,202,2910,138
53169,37,Male,190,83,12,44,26378,125
53170,65,Male,187,98,16,281,47194,65
53171,64,Male,133,25,5,394,45845,156
53172,44,Female,50,16,11,187,32687,98
53173,32,Female,16,8,1,279,38638,176
53174,23,Female,141,35,10,327,13164,3
53175,64,Female,119,85,11,400,21802,131
53176,31,Female,32,83,15,160,28488,75
53177,28,Male,191,46,3,108,30914,68
53178,56,Female,22,11,15,456,3802,167
53179,26,Female,29,61,11,38,22688,160
53180,43,Male,159,44,9,159,4296,16
53181,33,Female,37,11,2,217,35302,17
53182,22,Male,107,11,12,358,6316,139
53183,69,Female,169,22,16,271,15739,100
53184,27,Male,179,85,16,219,29810,32
53185,67,Male,63,91,1,422,1479,121
53186,20,Female,78,82,16,98,37917,118
53187,30,Female,48,62,6,246,249,155
53188,60,Male,32,48,14,257,38619,112
53189,66,Male,78,94,11,267,27440,98
53190,47,Male,120,63,1,201,42934,5
53191,62,Male,88,51,17,105,37014,89
53192,23,Male,116,45,19,45,16649,92
53193,34,Male,186,33,2,105,6739,146
53194,62,Male,31,85,14,498,21954,3
53195,68,Female,155,60,8,413,4423,28
53196,36,Male,66,2,6,448,27520,34
53197,59,Female,184,13,9,46,49539,86
53198,52,Female,78,66,5,243,5502,150
53199,63,Male,48,57,5,111,45833,117
53200,43,Male,109,43,18,490,28815,30
53201,68,Female,101,45,14,189,19472,48
53202,22,Male,116,31,12,334,21441,65
53203,46,Male,175,10,12,79,33634,147
53204,54,Female,154,23,6,415,42092,41
53205,37,Female,90,86,4,478,30998,93
53206,66,Female,33,29,15,476,5338,97
53207,38,Male,151,97,15,116,48805,81
53208,27,Male,88,31,17,280,36820,102
53209,22,Female,159,78,3,363,4340,178
53210,53,Male,64,74,10,56,49101,41
53211,23,Female,53,18,8,464,13733,123
53212,43,Male,183,11,9,474,43336,33
53213,21,Female,152,47,3,117,33585,82
53214,56,Male,26,3,1,373,46018,145
53215,56,Female,93,2,11,78,14144,84
53216,67,Male,29,54,13,317,32173,174
53217,52,Male,42,72,12,432,12385,90
53218,18,Female,146,31,7,11,2644,71
53219,41,Male,50,8,2,228,10714,105
53220,53,Male,133,43,1,54,20817,57
53221,23,Female,79,48,3,417,1550,20
53222,58,Male,112,2,4,242,27606,169
53223,63,Male,61,22,17,198,47518,75
53224,61,Male,95,5,18,376,18859,38
53225,48,Female,53,7,17,357,22834,27
53226,37,Female,52,20,19,131,34885,137
53227,41,Female,58,92,4,74,10469,166
53228,42,Female,193,77,17,446,808,113
53229,53,Female,111,2,2,381,25544,153
53230,38,Male,138,32,10,158,11321,14
53231,47,Male,40,90,12,258,48850,37
53232,41,Female,178,3,13,392,40034,178
53233,61,Male,111,41,11,485,35357,92
53234,59,Male,15,42,8,76,367,170
53235,47,Male,67,77,5,359,48538,54
53236,39,Male,20,85,2,394,39743,125
53237,45,Female,51,45,12,68,3456,163
53238,24,Female,16,87,2,124,2679,123
53239,52,Male,137,71,6,125,24175,31
53240,45,Male,83,17,19,246,42139,98
53241,31,Female,183,92,12,56,27210,123
53242,27,Male,193,47,13,118,35784,174
53243,33,Male,189,94,17,283,9182,145
53244,33,Male,27,69,12,122,45997,113
53245,48,Female,83,24,3,42,44346,85
53246,59,Female,80,71,8,408,36969,90
53247,42,Male,73,34,16,289,10840,92
53248,30,Male,82,50,4,301,40439,128
53249,23,Male,73,42,13,325,44834,22
53250,61,Male,131,33,8,171,7940,169
53251,26,Male,24,27,1,99,25902,3
53252,62,Male,155,78,3,60,38994,92
53253,53,Female,144,59,1,433,21334,63
53254,60,Female,29,19,15,415,11553,66
53255,37,Male,60,76,18,153,11581,46
53256,35,Female,199,3,3,113,40274,136
53257,60,Male,152,71,15,179,15438,39
53258,38,Male,164,99,5,25,41911,153
53259,21,Female,103,25,10,142,46796,94
53260,67,Female,91,15,7,399,17816,47
53261,50,Male,150,83,8,179,14622,162
53262,44,Male,163,60,3,481,42018,68
53263,24,Female,164,83,18,39,29838,57
53264,23,Female,124,23,17,494,48190,153
53265,32,Male,111,11,16,169,4928,87
53266,35,Male,59,59,13,446,24229,62
53267,49,Male,105,85,4,156,40247,39
53268,28,Female,182,34,3,316,18584,114
53269,37,Male,128,7,11,246,30289,122
53270,41,Female,164,44,2,421,22590,135
53271,32,Male,172,91,18,184,33207,95
53272,65,Female,87,64,4,81,24023,6
53273,24,Female,187,23,17,393,2390,123
53274,38,Female,49,58,6,372,48257,83
53275,59,Female,56,20,10,136,37659,19
53276,43,Male,147,27,11,394,2215,175
53277,61,Female,41,60,5,205,21954,19
53278,31,Female,46,8,18,194,16746,34
53279,54,Female,150,67,10,159,41509,171
53280,38,Male,117,2,9,223,230,141
53281,35,Male,99,22,16,103,6801,164
53282,22,Male,160,70,10,67,24589,25
53283,20,Male,92,36,10,228,43298,97
53284,40,Male,157,24,4,228,18759,56
53285,43,Male,168,12,14,22,21649,21
53286,54,Female,195,81,8,432,17431,34
53287,41,Female,58,22,1,292,24476,110
53288,66,Female,46,83,16,432,49860,25
53289,36,Male,42,73,17,495,29616,82
53290,68,Female,181,76,10,386,45995,107
53291,42,Female,174,96,6,465,8177,11
53292,38,Male,91,95,7,149,37300,19
53293,29,Female,32,81,18,417,14494,177
53294,58,Male,117,23,2,283,9404,177
53295,50,Female,84,74,9,128,19608,162
53296,67,Male,133,63,5,280,36038,130
53297,21,Male,153,30,8,453,17658,30
53298,59,Male,174,19,5,409,22552,109
53299,24,Female,162,26,15,106,49820,38
53300,39,Female,111,90,8,339,21067,15
53301,50,Male,182,11,5,56,23813,75
53302,34,Male,150,20,5,161,13854,60
53303,41,Female,49,56,17,182,23904,132
53304,51,Female,83,45,9,284,17319,83
53305,45,Male,140,68,2,356,8333,14
53306,60,Female,113,47,1,246,30960,114
53307,58,Female,92,76,11,434,16237,81
53308,56,Female,163,89,15,40,22405,8
53309,39,Male,125,58,1,222,44016,77
53310,66,Male,166,10,7,281,22260,93
53311,34,Female,31,22,19,416,16279,111
53312,51,Male,160,71,15,87,21061,139
53313,23,Female,154,24,6,288,16679,80
53314,63,Female,158,66,10,50,9303,50
53315,23,Male,18,96,12,155,29658,87
53316,51,Male,176,85,13,429,37356,76
53317,18,Male,106,61,15,21,11698,38
53318,27,Female,188,7,19,257,21020,152
53319,38,Female,89,72,17,238,9110,95
53320,22,Male,173,38,13,340,44164,166
53321,19,Male,167,21,2,462,23599,125
53322,39,Male,117,8,18,188,23958,65
53323,65,Female,38,89,11,350,7858,90
53324,19,Female,79,28,5,169,43588,17
53325,27,Female,131,92,4,230,32084,100
53326,51,Male,167,54,2,336,15465,145
53327,33,Male,170,31,16,173,20265,27
53328,65,Female,178,89,7,177,40158,89
53329,68,Male,96,41,8,391,47667,25
53330,56,Male,20,37,8,228,32705,102
53331,39,Male,80,38,2,79,11611,96
53332,29,Male,81,51,15,431,43773,177
53333,41,Female,86,76,5,447,32897,58
53334,64,Male,109,37,19,269,15362,124
53335,57,Female,62,31,10,439,6235,1
53336,55,Female,84,62,9,72,22710,141
53337,27,Male,92,18,8,492,47125,21
53338,52,Female,81,90,5,467,6328,1
53339,68,Female,190,6,19,255,27041,159
53340,66,Male,79,9,13,495,38946,61
53341,49,Female,186,11,14,59,15017,3
53342,24,Female,77,95,8,295,20644,157
53343,38,Female,60,2,16,243,48743,176
53344,37,Female,161,29,5,466,3184,82
53345,43,Female,87,51,1,25,19380,25
53346,21,Female,85,69,19,445,5644,162
53347,63,Female,124,23,19,13,37899,18
53348,69,Female,192,7,17,291,20510,28
53349,39,Male,77,56,10,166,4008,4
53350,32,Male,55,77,5,229,8880,119
53351,57,Male,21,62,7,404,46687,116
53352,38,Female,151,74,16,357,40279,149
53353,32,Female,18,80,3,373,23527,70
53354,39,Female,103,15,12,489,27034,21
53355,69,Male,191,53,14,417,19297,94
53356,45,Male,148,43,1,60,26026,148
53357,31,Male,96,83,7,51,6318,126
53358,44,Female,35,85,18,432,38681,169
53359,58,Male,157,35,4,144,28736,121
53360,57,Male,142,79,16,283,14907,128
53361,45,Female,198,14,11,268,25767,31
53362,43,Male,119,93,18,200,25175,100
53363,66,Female,118,69,16,265,12796,153
53364,19,Male,82,49,7,245,37067,69
53365,42,Female,174,18,3,285,26343,17
53366,20,Female,124,51,5,363,4017,148
53367,25,Female,171,1,18,487,27049,45
53368,61,Female,80,27,17,82,6682,111
53369,50,Female,176,64,1,83,9517,50
53370,59,Male,41,60,16,132,22484,179
53371,69,Female,74,91,15,79,36291,120
53372,52,Female,132,89,13,410,40614,161
53373,23,Female,181,41,7,88,11891,98
53374,56,Female,58,21,3,490,1765,116
53375,69,Male,50,14,13,257,42078,123
53376,40,Female,33,20,16,196,21203,29
53377,42,Male,105,92,1,447,16050,150
53378,67,Female,59,85,1,150,40335,3
53379,60,Female,163,87,16,307,4319,6
53380,36,Male,165,11,2,53,48066,168
53381,22,Male,169,66,18,256,18238,76
53382,68,Male,112,84,18,479,42773,5
53383,28,Female,33,24,5,345,48762,3
53384,29,Male,55,89,5,235,441,4
53385,27,Female,40,37,8,76,4532,5
53386,25,Male,42,86,9,465,36037,57
53387,41,Male,78,24,14,285,41453,99
53388,45,Female,82,15,13,262,48675,170
53389,58,Male,94,12,18,312,13598,83
53390,53,Male,65,95,4,289,37273,156
53391,54,Female,116,64,18,188,25563,55
53392,38,Female,190,31,15,411,18860,166
53393,25,Female,24,53,7,288,45665,23
53394,26,Male,181,94,13,138,44474,135
53395,64,Male,114,84,2,388,48073,38
53396,32,Male,136,72,9,124,12945,109
53397,65,Male,161,44,5,331,35569,85
53398,63,Male,78,30,1,398,10223,37
53399,57,Female,138,35,19,283,14416,134
53400,35,Male,33,21,19,473,25161,138
53401,59,Female,90,63,13,211,30307,155
53402,37,Male,76,92,6,126,49879,116
53403,23,Female,155,17,10,486,34379,106
53404,29,Male,39,12,11,44,20781,57
53405,19,Male,103,18,16,418,16973,92
53406,24,Female,106,92,1,115,9617,16
53407,33,Male,56,60,19,258,20222,114
53408,20,Female,131,67,5,161,3992,59
53409,62,Male,53,15,6,150,17424,156
